單位名稱,lon,lat,編號,電話,地址,縣市,鄉鎮市區,鄰里
祐安藥局,120.357827,23.705217,5939051247,(05)6655938,雲林縣土庫鎮馬光路３９－１號,雲林縣,土庫鎮,南平里
慶輝藥局,120.3012,23.571994,5939060111,(05)7835078,雲林縣北港鎮華勝里大同路２３２號,雲林縣,北港鎮,華勝里
民生藥局,120.302745,23.564948,5939060120,(05)7822476,雲林縣北港鎮民生路７０號,雲林縣,北港鎮,南安里
慧民藥局,120.301836,23.569994,5939060184,(05)7821764,雲林縣北港鎮仁安里文化路７１號,雲林縣,北港鎮,仁安里
益安大藥局,120.302784,23.574344,5939060317,(05)7730779,雲林縣北港鎮華勝里公園路１８之２號,雲林縣,北港鎮,華勝里
聯勝藥局,120.299695,23.576072,5939061494,(05)7833220,雲林縣北港鎮文昌路１０６號,雲林縣,北港鎮,華勝里
南方藥局,120.303662,23.568765,5939061501,(05)7832178,雲林縣北港鎮共榮里博愛路１１９號,雲林縣,北港鎮,共榮里
鉉通中西藥局,120.292298,23.572988,5939061618,(05)7825959,雲林縣北港鎮文仁路４４８號,雲林縣,北港鎮,樹腳里
貝比藥局,120.300626,23.574639,5939061743,(05)7824626,雲林縣北港鎮民享路３３－２號,雲林縣,北港鎮,華勝里
樂芯藥局,120.303791,23.573339,5939061789,(05)7820005,雲林縣北港鎮文化路１６６號,雲林縣,北港鎮,大同里
宜康藥局,120.301126,23.577536,5939061805,(05)7820685,雲林縣北港鎮公園路１５９號,雲林縣,北港鎮,華勝里
安麗兒藥局北港店,120.303699,23.570905,5939061814,(05)7820169,雲林縣北港鎮大同路１０２號,雲林縣,北港鎮,公舘里
大同瑞安藥局,120.300436,23.571882,5939061903,(05)7831720,雲林縣北港鎮大同路２１５號,雲林縣,北港鎮,光復里
北港啄木鳥藥局,120.298244,23.578768,5939061921,(05)7822795,雲林縣北港鎮華勝路２５０號,雲林縣,北港鎮,新街里
廣醫藥局,120.560843,23.647716,5939070162,(05)5829703,雲林縣古坑鄉西平村中山路２１９號,雲林縣,古坑鄉,西平村
振明藥局,120.56191,23.646123,5939071285,(05)5821229,雲林縣古坑鄉中山路１７０號,雲林縣,古坑鄉,朝陽村
茂恩藥局,120.42947,23.64516,5939080015,(05)5913677,雲林縣大埤鄉南和村中正路５２之２號,雲林縣,大埤鄉,南和村
尚成藥局,120.429322,23.645901,5939081094,(05)5912472,雲林縣大埤鄉中山路７６號,雲林縣,大埤鄉,北和村
明泰藥局,120.500156,23.757502,5939090146,(05)5842824,雲林縣莿桐鄉莿桐村中山路１０６號,雲林縣,莿桐鄉,莿桐村
西河藥局,120.519431,23.777814,5939091170,(05)5842950,雲林縣莿桐鄉饒平村饒平路１０２號,雲林縣,莿桐鄉,饒平村
禾季藥局,120.523586,23.776342,5939091269,(05)5713685,雲林縣莿桐鄉興貴村興北１０之１４號,雲林縣,莿桐鄉,興貴村
大美社區藥局,120.513422,23.736949,5939091278,(05)5848579,雲林縣莿桐鄉大美村２３－１號,雲林縣,莿桐鄉,大美村
禾萊藥局,120.574011,23.767667,5939101108,(05)5894790,雲林縣林內鄉重興村１４６－８號,雲林縣,林內鄉,重興村
崇愛藥局,120.354577,23.758954,5939120032,(05)6962769,雲林縣崙背鄉信義路８８號,雲林縣,崙背鄉,南陽村
韓藥局,120.357058,23.760105,5939120050,(05)6962462,雲林縣崙背鄉中山路１６３號,雲林縣,崙背鄉,南陽村
慈恩藥局,120.351398,23.760363,5939120069,(05)6964122,雲林縣崙背鄉南陽村永昌路６２號,雲林縣,崙背鄉,南陽村
三馬藥師藥局,120.353468,23.759425,5939120103,(05)6960120,雲林縣崙背鄉南陽村南光路１之２１號,雲林縣,崙背鄉,南陽村
聖心藥局,120.356419,23.760279,5939121119,(05)6967273,雲林縣崙背鄉南陽村中山路１９３號,雲林縣,崙背鄉,南陽村
莊藥局,120.353128,23.761693,5939121137,(05)6960510,雲林縣崙背鄉民權路１８０號,雲林縣,崙背鄉,西榮村
元美藥局,120.377977,23.751059,5939121173,(05)6962496,雲林縣崙背鄉港尾村６１－２號,雲林縣,崙背鄉,港尾村
瀧升藥局,120.253273,23.748679,5939130010,(05)6933880,雲林縣麥寮鄉麥豐村中正路１０３號,雲林縣,麥寮鄉,麥豐村
見春藥局,120.278345,23.796286,5939130029,(05)6912265,雲林縣麥寮鄉橋頭村仁德路７４號,雲林縣,麥寮鄉,橋頭村
中崙保健藥局,120.250048,23.750735,5939130047,(05)6935697,雲林縣麥寮鄉中山路４４０號,雲林縣,麥寮鄉,麥津村
三芳藥局,120.275772,23.796729,5939131151,(05)6911053,雲林縣麥寮鄉橋頭村仁德路１７６號,雲林縣,麥寮鄉,橋頭村
新興藥局,120.2518,23.747138,5939131286,(05)6938030,雲林縣麥寮鄉麥豐村新興路３７－１號,雲林縣,麥寮鄉,麥豐村
台安藥局,120.252374,23.747041,5939131384,(05)6933311,雲林縣麥寮鄉麥豐村新興路１６號,雲林縣,麥寮鄉,麥豐村
和勇藥局,120.277062,23.796473,5939131446,(05)6913861,雲林縣麥寮鄉橋頭村仁德路１１８號,雲林縣,麥寮鄉,橋頭村
豐安藥局,120.255504,23.677011,5939140034,(05)6991672,雲林縣東勢鄉東北村康安路７６號,雲林縣,東勢鄉,東北村
義和堂中西藥局,120.253631,23.675027,5939140061,(05)6991028,雲林縣東勢鄉東南村東勢東路１２號,雲林縣,東勢鄉,東南村
東新藥局,120.25213,23.676321,5939141139,(05)6998959,雲林縣東勢鄉東勢西路５５號,雲林縣,東勢鄉,東南村
安康藥局,120.255298,23.67587,5939141219,(05)6993866,雲林縣東勢鄉東南村康安路１８號,雲林縣,東勢鄉,東南村
三民藥局,120.310933,23.693518,5939151135,(05)6975515,雲林縣褒忠鄉三民路１５號,雲林縣,褒忠鄉,中民村
正和藥局,120.31345,23.695451,5939151162,(05)6972776,雲林縣褒忠鄉三民路１１６號,雲林縣,褒忠鄉,中民村
台西丁藥局,120.194103,23.700811,5939160018,(05)6982070,雲林縣台西鄉海口村中山路３４２號,雲林縣,臺西鄉,海口村
木川藥局,120.193067,23.700564,5939161140,(05)6986220,雲林縣台西鄉中山路３９３號,雲林縣,臺西鄉,海口村
全家藥局,120.199691,23.69946,5939161168,(05)6984607,雲林縣台西鄉民生路２４號,雲林縣,臺西鄉,臺西村
嘉民藥局,120.3124,23.648106,5939171039,(05)7880513,雲林縣元長鄉長南村元南路６２號,雲林縣,元長鄉,長南村
立安藥局,120.358089,23.639269,5939171075,(05)7981995,雲林縣元長鄉南興路１１之４號,雲林縣,元長鄉,瓦磘村
順元藥局,120.31325,23.648674,5939171128,(05)7886555,雲林縣元長鄉中山路２５號,雲林縣,元長鄉,長南村
大家藥局,120.225614,23.634449,5939181231,(05)7877435,雲林縣四湖鄉中正路４３３號,雲林縣,四湖鄉,四湖村
威仁藥局,120.223688,23.637799,5939181339,(05)7875041,雲林縣四湖鄉中山西路７０號,雲林縣,四湖鄉,湖西村
好美麗藥局,120.224242,23.640822,5939181366,(05)7874609,雲林縣四湖鄉中正路７３－３０號,雲林縣,四湖鄉,湖西村
呂藥師藥局,120.190057,23.545361,5939190025,(05)7907472,雲林縣口湖鄉梧南村文光路１２號,雲林縣,口湖鄉,梧南村
盟生藥局,120.190257,23.5426,5939190061,(05)7907159,雲林縣口湖鄉梧南村文光路９５之６號,雲林縣,口湖鄉,梧南村
安泰藥局,120.182686,23.586856,5939191175,(05)7893589,雲林縣口湖鄉湖東村文安街３４號,雲林縣,口湖鄉,湖東村
順生藥局,120.181103,23.585238,5939191326,(05)7895799,雲林縣口湖鄉口湖村口湖路３２４號,雲林縣,口湖鄉,口湖村
亞洲藥局,120.164921,23.617505,5939191380,(05)7991108,雲林縣口湖鄉崙東村中山路７８－２號,雲林縣,口湖鄉,崙東村
優生藥局,120.246969,23.572049,5939200011,(05)7856307,雲林縣水林鄉水林路９９巷２號,雲林縣,水林鄉,水南村
嘉南藥局,120.245003,23.572655,5939200053,(05)7853216,雲林縣水林鄉水北村自強街２號,雲林縣,水林鄉,水北村
健安藥局,120.231843,23.517412,5939201158,(05)7841025,雲林縣水林鄉松北村蔦松路６９之１號,雲林縣,水林鄉,松北村
正大藥局,120.244776,23.5725,5939201238,(05)7852069,雲林縣水林鄉水林路４２號１樓,雲林縣,水林鄉,水北村
蔦松藥師藥局,120.228846,23.513768,5939201265,(05)7840608,雲林縣水林鄉松中村蔦松路１７６號,雲林縣,水林鄉,松中村
義生藥局,120.244539,23.572166,5939201283,(05)7853701,雲林縣水林鄉水林路１９７號,雲林縣,水林鄉,水南村
全仁藥局,120.242452,23.572003,5939201336,(05)7852721,雲林縣水林鄉水林路１３０號,雲林縣,水林鄉,水北村
金花藥局,120.240551,23.572061,5939201345,(05)7856112,雲林縣水林鄉水北村水林路２２２號,雲林縣,水林鄉,水北村
石原藥局,120.244304,23.466008,5940010154,(05)3792389,嘉義縣朴子市中正里中正路１４９號,嘉義縣,朴子市,中正里
正仁藥局,120.242699,23.459316,5940011295,(05)3798978,嘉義縣朴子市竹圍里南通路三段５５９號,嘉義縣,朴子市,竹圍里
開元藥局,120.244601,23.467246,5940011302,(05)3700014,嘉義縣朴子市開元路１５４號,嘉義縣,朴子市,開元里
一信藥局,120.244295,23.46547,5940011400,(05)3792323,嘉義縣朴子市山通路１３２號,嘉義縣,朴子市,中正里
杏安藥局,120.240436,23.463908,5940011482,(05)3702268,嘉義縣朴子市海通路９８－４號,嘉義縣,朴子市,文化里
弘安藥局,120.24152,23.462017,5940011544,(05)3707000,嘉義縣朴子市新進路３１號,嘉義縣,朴子市,竹圍里
承信健保藥局,120.24531,23.462542,5940011553,(05)3703350,嘉義縣朴子市新榮路１４８號,嘉義縣,朴子市,平和里
德家藥局,120.244736,23.463726,5940011606,(05)3709595,嘉義縣朴子市平和里平和路１１－６號,嘉義縣,朴子市,平和里
久久藥局,120.245062,23.459453,5940011688,(05)3704552,嘉義縣朴子市中興路６５號,嘉義縣,朴子市,竹圍里
朴子啄木鳥藥局,120.236694,23.463778,5940011777,(05)3208028,嘉義縣朴子市永和里應菜埔２９－３號,嘉義縣,朴子市,永和里
進發藥局,120.159942,23.379279,5940021086,(05)3470388,嘉義縣布袋鎮興中里後寮路７２巷２７號,嘉義縣,布袋鎮,興中里
王藥師健保藥局,120.162726,23.379146,5940021139,(05)3470703,嘉義縣布袋鎮興中里上海路１６１號,嘉義縣,布袋鎮,興中里
康富藥師藥局,120.167591,23.379008,5940021157,(05)3470511,嘉義縣布袋鎮博愛二街２２號,嘉義縣,布袋鎮,興中里
懷恩藥局,120.167582,23.37748,5940021166,(05)3478211,嘉義縣布袋鎮太平東路４６５號,嘉義縣,布袋鎮,光復里
一富藥局,120.459893,23.602713,5940030021,(05)2654357,嘉義縣大林鎮平林里蘭洲街１２號,嘉義縣,大林鎮,平林里
萬有藥局,120.459922,23.600091,5940030058,(05)2654246,嘉義縣大林鎮平林里民權路３６號,嘉義縣,大林鎮,平林里
瑞益藥局,120.455969,23.605056,5940030156,(05)2641439,嘉義縣大林鎮東林里瑞德路２號,嘉義縣,大林鎮,東林里
光佑藥局,120.456642,23.602915,5940031340,(05)2649239,嘉義縣大林鎮東林里平和街３１之３號,嘉義縣,大林鎮,東林里
家寶藥局,120.461351,23.602685,5940031359,(05)2649000,嘉義縣大林鎮平林里中興路２６４號,嘉義縣,大林鎮,平林里
溝背藥局,120.485756,23.614317,5940031368,(05)2955878,嘉義縣大林鎮義和里三塊厝７－７號,嘉義縣,大林鎮,義和里
大樹大林藥局,120.45265,23.604466,5940031386,(05)2641800,嘉義縣大林鎮祥和路１９２號,嘉義縣,大林鎮,西林里
七星藥局,120.431281,23.556429,5940040045,(05)2261977,嘉義縣民雄鄉東榮村中樂路１６號,嘉義縣,民雄鄉,東榮村
惠民藥局,120.441332,23.525436,5940040081,(05)2211466,嘉義縣民雄鄉福樂村埤角１０２號,嘉義縣,民雄鄉,福樂村
大明藥局,120.426771,23.556613,5940041364,(05)2060640,嘉義縣民雄鄉西安路２５號,嘉義縣,民雄鄉,西安村
嘉方藥局,120.430256,23.557806,5940041435,(05)2066747,嘉義縣民雄鄉中樂村昇平路５８號,嘉義縣,民雄鄉,中樂村
安生藥局,120.430037,23.556762,5940041480,(05)2262053,嘉義縣民雄鄉昇平路１２號,嘉義縣,民雄鄉,中樂村
福樂藥局,120.439096,23.526215,5940041515,(05)2130802,嘉義縣民雄鄉福樂村建國路三段２５６號,嘉義縣,民雄鄉,福樂村
太和大藥局,120.43121,23.556977,5940041524,(05)2262632,嘉義縣民雄鄉民生路３０號,嘉義縣,民雄鄉,東榮村
佳佑藥師藥局,120.4419,23.527132,5940041551,(05)2218806,嘉義縣民雄鄉福樂村埤角４０８－１０號,嘉義縣,民雄鄉,福樂村
民雄弘安藥局,120.433579,23.555595,5940041597,(05)2060200,嘉義縣民雄鄉建國路一段４５號,嘉義縣,民雄鄉,東榮村
信宇藥局,120.439785,23.523172,5940041613,(05)2209859,嘉義縣民雄鄉建國路三段１４４－１號,嘉義縣,民雄鄉,福樂村
大方藥局,120.42934,23.555562,5940041677,(05)2268560,嘉義縣民雄鄉中樂村民族路４０－２號,嘉義縣,民雄鄉,中樂村
春森藥局,120.433132,23.555927,5940041695,(05)2266957,嘉義縣民雄鄉東榮村９鄰和平路３７號,嘉義縣,民雄鄉,東榮村
安心藥局,120.426595,23.556933,5940041711,(05)2063393,嘉義縣民雄鄉西安村西安路３６－１號,嘉義縣,民雄鄉,西安村
民雄藥局,120.433286,23.556812,5940041739,(05)2264566,嘉義縣民雄鄉東榮村００５鄰建國路一段１１７號,嘉義縣,民雄鄉,東榮村
大祐藥局,120.427235,23.556398,5940041748,(05)2067077,嘉義縣民雄鄉西安村西安路２１－１號１樓,嘉義縣,民雄鄉,西安村
盛安藥局,120.400101,23.604204,5940050023,(05)2692663,嘉義縣溪口鄉溪東村溪民路４號,嘉義縣,溪口鄉,溪東村
明生藥局,120.396247,23.603339,5940050069,(05)2698027,嘉義縣溪口鄉溪東村民生街１５５號,嘉義縣,溪口鄉,溪東村
宇安藥局,120.400339,23.603866,5940051119,(05)2697736,嘉義縣溪口鄉坪頂村溪民路３１號,嘉義縣,溪口鄉,坪頂村
大成藥局,120.396567,23.603466,5940051128,(05)2697522,嘉義縣溪口鄉溪東村民生街１３９號,嘉義縣,溪口鄉,溪東村
全安藥局,120.347515,23.554503,5940060010,(05)3746126,嘉義縣新港鄉宮前村中山路８５號,嘉義縣,新港鄉,宮前村
黃莉雅藥局,120.346821,23.556544,5940060056,(05)3747329,嘉義縣新港鄉宮前村新民路１６號,嘉義縣,新港鄉,宮前村
新安藥局,120.344966,23.556703,5940061133,(05)3746386,嘉義縣新港鄉大興村福德路４２號,嘉義縣,新港鄉,大興村
良信藥局,120.291989,23.49489,5940071102,(05)3805085,嘉義縣六腳鄉蒜頭村１９０－５號,嘉義縣,六腳鄉,蒜頭村
長生健保藥局,120.140547,23.453557,5940080058,(05)3732557,嘉義縣東石鄉東石村東石村２６０號,嘉義縣,東石鄉,東石村
捷生藥局,120.245273,23.337228,5940090045,(05)3418593,嘉義縣義竹鄉六桂村１５２之３號,嘉義縣,義竹鄉,六桂村
永聖藥局,120.245189,23.33682,5940090081,(05)3416185,嘉義縣義竹鄉六桂村１９３－１號,嘉義縣,義竹鄉,六桂村
人生藥局,120.244959,23.337291,5940090107,(05)3411428,嘉義縣義竹鄉六桂村２鄰義竹１５３號,嘉義縣,義竹鄉,六桂村
嘉恩藥局,120.309802,23.40962,5940101061,(05)3751568,嘉義縣鹿草鄉西井村鹿草路２６１附２,嘉義縣,鹿草鄉,西井村
蘇藥局,120.378583,23.498609,5940111236,(05)2370416,嘉義縣太保市北新里中山路１段５８２號,嘉義縣,太保市,北新里
慧敏藥局,120.37727,23.49879,5940111361,(05)2381133,嘉義縣太保市北新里中山路一段８０２號,嘉義縣,太保市,北新里
愛心藥局,120.37815,23.498533,5940111398,(05)2386150,嘉義縣太保市中山路１段３１１－６號１樓,嘉義縣,太保市,南新里
後潭藥局,120.34526,23.452157,5940111441,(05)3711261,嘉義縣太保市前潭里後潭１８４號,嘉義縣,太保市,前潭里
祥和藥局,120.295085,23.454839,5940111450,(05)3623006,嘉義縣太保市太保二路１４９號１樓,嘉義縣,太保市,安仁里
保祥藥局,120.295164,23.454467,5940111530,(05)3622100,嘉義縣太保市安仁里祥和三路東段７５號,嘉義縣,太保市,安仁里
嘉康中西藥局,120.378929,23.498363,5940111549,(05)2376200,嘉義縣太保市南新里中山路一段２９５之２號,嘉義縣,太保市,南新里
李藥局,120.4542645,23.4798016,5940120039,(05)2355389,嘉義縣水上鄉民生村忠孝街１１１號,嘉義縣,水上鄉,民生村
瑞和堂藥局,120.399082,23.429955,5940120048,(05)2682518,嘉義縣水上鄉水頭村正義路７７號,嘉義縣,水上鄉,水頭村
大仁藥局,120.416433,23.436259,5940120057,(05)2681458,嘉義縣水上鄉柳鄉村柳子林９９－２號,嘉義縣,水上鄉,柳鄉村
大嘉藥局,120.400566,23.430437,5940120191,(05)2689031,嘉義縣水上鄉正義路１巷１６號,嘉義縣,水上鄉,水頭村
楊藥局,120.437952,23.420871,5940121205,(05)2890687,嘉義縣水上鄉忠和村６８之５號,嘉義縣,水上鄉,忠和村
杏同藥局,120.402176,23.4282,5940121241,(05)2600037,嘉義縣水上鄉水頭村中正路１１６號,嘉義縣,水上鄉,水頭村
